dir,track,h,search,queue,algo,dom,cov
lazylifo,ipc2014,cg1,lazy,LIFO,h,maintenance,0
lazylifo,ipc2014,cg1,lazy,LIFO,h,openstacks,0
lazylifo,ipc2014,cg1,lazy,LIFO,h,hiking,17
lazylifo,ipc2014,cg1,lazy,LIFO,h,visitall,0
lazylifo,ipc2014,cg1,lazy,LIFO,h,ged,0
lazylifo,ipc2011,cg1,lazy,LIFO,h,nomystery,10
lazylifo,ipc2011,cg1,lazy,LIFO,h,tidybot,14
lazylifo,ipc2011,cg1,lazy,LIFO,h,pegsol,20
lazylifo,ipc2011,cg1,lazy,LIFO,h,visitall,4
lazylifo,ipc2011,cg1,lazy,LIFO,h,transport,12
lazylifo,ipc2011,cg1,lazy,LIFO,h,elevators,9
lazylifo,ipc2011,cg1,lazy,LIFO,h,woodworking,1
lazylifo,ipc2011,cg1,lazy,LIFO,h,barman,0
lazylifo,ipc2011,cg1,lazy,LIFO,h,parcprinter,11
lazylifo,ipc2011,cg1,lazy,LIFO,h,parking,4
lazylifo,ipc2011,cg1,lazy,LIFO,h,floortile,0
lazylifo,ipc2011,cg1,lazy,LIFO,h,scanalyzer,20
lazylifo,ipc2011,cg1,lazy,LIFO,h,sokoban,17
lazylifo,ipc2011,cg1,lazy,LIFO,h,openstacks,0
lazylifo,ipc2014,ff1,lazy,LIFO,h,barman,0
lazylifo,ipc2014,ff1,lazy,LIFO,h,citycar,0
lazylifo,ipc2014,ff1,lazy,LIFO,h,parking,8
lazylifo,ipc2014,ff1,lazy,LIFO,h,childsnack,0
lazylifo,ipc2014,ff1,lazy,LIFO,h,floortile,2
lazylifo,ipc2014,ff1,lazy,LIFO,h,tetris,3
lazylifo,ipc2014,ff1,lazy,LIFO,h,cavediving,7
lazylifo,ipc2014,ff1,lazy,LIFO,h,transport,0
lazylifo,ipc2014,ff1,lazy,LIFO,h,thoughtful,7
lazylifo,ipc2014,ff1,lazy,LIFO,h,maintenance,4
lazylifo,ipc2014,ff1,lazy,LIFO,h,openstacks,0
lazylifo,ipc2014,ff1,lazy,LIFO,h,hiking,13
lazylifo,ipc2014,ff1,lazy,LIFO,h,visitall,0
lazylifo,ipc2014,ff1,lazy,LIFO,h,ged,20
lazylifo,ipc2014,ff1,lazy,LIFO,h,barman,0
lazylifo,ipc2014,ff1,lazy,LIFO,h,citycar,0
lazylifo,ipc2014,ff1,lazy,LIFO,h,parking,7
lazylifo,ipc2014,ff1,lazy,LIFO,h,childsnack,0
lazylifo,ipc2014,ff1,lazy,LIFO,h,floortile,2
lazylifo,ipc2014,ff1,lazy,LIFO,h,tetris,3
lazylifo,ipc2014,ff1,lazy,LIFO,h,cavediving,7
lazylifo,ipc2014,ff1,lazy,LIFO,h,transport,0
lazylifo,ipc2014,ff1,lazy,LIFO,h,thoughtful,7
lazylifo,ipc2014,ff1,lazy,LIFO,h,maintenance,4
lazylifo,ipc2014,ff1,lazy,LIFO,h,openstacks,0
lazylifo,ipc2014,ff1,lazy,LIFO,h,hiking,13
lazylifo,ipc2014,ff1,lazy,LIFO,h,visitall,0
lazylifo,ipc2014,ff1,lazy,LIFO,h,ged,20
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,barman,0
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,citycar,3
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,parking,8
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,childsnack,0
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,floortile,0
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,tetris,20
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,cavediving,7
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,transport,4
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,thoughtful,5
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,maintenance,0
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,openstacks,9
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,hiking,16
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,visitall,0
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,ged,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,barman,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,citycar,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,parking,2
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,childsnack,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,floortile,2
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,tetris,8
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,cavediving,6
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,transport,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,thoughtful,7
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,maintenance,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,openstacks,20
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,hiking,20
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,visitall,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,ged,20
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,nomystery,7
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,tidybot,16
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,pegsol,20
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,visitall,4
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,transport,0
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,elevators,16
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,woodworking,12
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,barman,8
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,parcprinter,18
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,parking,5
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,floortile,4
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,scanalyzer,16
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,sokoban,19
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,openstacks,20
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,nomystery,5
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,tidybot,14
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,pegsol,20
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,visitall,3
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,transport,10
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,elevators,8
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,woodworking,1
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,barman,0
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,parcprinter,20
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,parking,19
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,floortile,0
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,scanalyzer,20
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,sokoban,15
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,openstacks,16
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,nomystery,7
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,tidybot,16
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,pegsol,20
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,visitall,4
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,transport,0
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,elevators,16
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,woodworking,12
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,barman,8
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,parcprinter,18
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,parking,5
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,floortile,4
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,scanalyzer,16
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,sokoban,19
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,openstacks,20
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,barman,0
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,citycar,3
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,parking,7
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,childsnack,0
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,floortile,0
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,tetris,20
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,cavediving,7
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,transport,4
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,thoughtful,5
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,maintenance,0
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,openstacks,10
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,hiking,16
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,visitall,0
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,ged,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,barman,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,citycar,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,parking,1
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,childsnack,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,floortile,2
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,tetris,8
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,cavediving,6
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,transport,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,thoughtful,7
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,maintenance,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,openstacks,20
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,hiking,20
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,visitall,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,ged,20
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,barman,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,citycar,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,parking,2
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,childsnack,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,floortile,2
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,tetris,8
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,cavediving,6
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,transport,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,thoughtful,7
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,maintenance,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,openstacks,20
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,hiking,20
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,visitall,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,ged,20
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,nomystery,7
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,tidybot,16
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,pegsol,20
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,visitall,4
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,transport,0
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,elevators,16
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,woodworking,12
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,barman,8
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,parcprinter,18
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,parking,6
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,floortile,4
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,scanalyzer,16
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,sokoban,19
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,openstacks,20
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,nomystery,7
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,tidybot,16
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,pegsol,20
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,visitall,4
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,transport,0
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,elevators,16
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,woodworking,12
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,barman,8
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,parcprinter,18
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,parking,6
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,floortile,4
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,scanalyzer,16
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,sokoban,19
lazyfifo,ipc2011,ff1,lazy,FIFO,hw,openstacks,20
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,nomystery,5
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,tidybot,14
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,pegsol,20
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,visitall,3
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,transport,9
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,elevators,8
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,woodworking,1
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,barman,0
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,parcprinter,20
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,parking,18
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,floortile,0
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,scanalyzer,20
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,sokoban,15
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,openstacks,16
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,barman,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,citycar,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,parking,2
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,childsnack,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,floortile,2
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,tetris,8
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,cavediving,6
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,transport,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,thoughtful,7
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,maintenance,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,openstacks,20
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,hiking,20
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,visitall,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hw,ged,20
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,barman,0
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,citycar,3
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,parking,7
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,childsnack,0
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,floortile,0
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,tetris,20
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,cavediving,7
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,transport,4
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,thoughtful,5
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,maintenance,0
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,openstacks,9
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,hiking,16
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,visitall,0
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,ged,0
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,barman,0
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,citycar,3
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,parking,7
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,childsnack,0
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,floortile,0
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,tetris,20
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,cavediving,7
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,transport,4
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,thoughtful,5
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,maintenance,0
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,openstacks,9
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,hiking,16
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,visitall,0
lazyfifo,ipc2014,cg1,lazy,FIFO,hw,ged,0
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,nomystery,5
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,tidybot,14
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,pegsol,20
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,visitall,3
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,transport,10
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,elevators,8
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,woodworking,1
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,barman,0
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,parcprinter,20
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,parking,19
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,floortile,0
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,scanalyzer,20
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,sokoban,15
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,openstacks,16
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,nomystery,5
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,tidybot,14
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,pegsol,20
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,visitall,3
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,transport,9
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,elevators,8
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,woodworking,1
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,barman,0
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,parcprinter,20
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,parking,18
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,floortile,0
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,scanalyzer,20
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,sokoban,15
lazyfifo,ipc2011,cg1,lazy,FIFO,hw,openstacks,16
lazyfifo,ipc2011,ff1,lazy,FIFO,hw',nomystery,9
lazyfifo,ipc2011,ff1,lazy,FIFO,hw',tidybot,16
lazyfifo,ipc2011,ff1,lazy,FIFO,hw',pegsol,20
lazyfifo,ipc2011,ff1,lazy,FIFO,hw',visitall,7
lazyfifo,ipc2011,ff1,lazy,FIFO,hw',transport,0
lazyfifo,ipc2011,ff1,lazy,FIFO,hw',elevators,15
lazyfifo,ipc2011,ff1,lazy,FIFO,hw',woodworking,11
lazyfifo,ipc2011,ff1,lazy,FIFO,hw',barman,17
lazyfifo,ipc2011,ff1,lazy,FIFO,hw',parcprinter,20
lazyfifo,ipc2011,ff1,lazy,FIFO,hw',parking,11
lazyfifo,ipc2011,ff1,lazy,FIFO,hw',floortile,6
lazyfifo,ipc2011,ff1,lazy,FIFO,hw',scanalyzer,19
lazyfifo,ipc2011,ff1,lazy,FIFO,hw',sokoban,19
lazyfifo,ipc2011,ff1,lazy,FIFO,hw',openstacks,20
lazyfifo,ipc2014,ff1,lazy,FIFO,hw',barman,12
lazyfifo,ipc2014,ff1,lazy,FIFO,hw',citycar,1
lazyfifo,ipc2014,ff1,lazy,FIFO,hw',parking,3
lazyfifo,ipc2014,ff1,lazy,FIFO,hw',childsnack,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hw',floortile,2
lazyfifo,ipc2014,ff1,lazy,FIFO,hw',tetris,3
lazyfifo,ipc2014,ff1,lazy,FIFO,hw',cavediving,7
lazyfifo,ipc2014,ff1,lazy,FIFO,hw',transport,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hw',thoughtful,9
lazyfifo,ipc2014,ff1,lazy,FIFO,hw',maintenance,5
lazyfifo,ipc2014,ff1,lazy,FIFO,hw',openstacks,18
lazyfifo,ipc2014,ff1,lazy,FIFO,hw',hiking,20
lazyfifo,ipc2014,ff1,lazy,FIFO,hw',visitall,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hw',ged,7
lazyfifo,ipc2014,ff1,lazy,FIFO,hw',barman,12
lazyfifo,ipc2014,ff1,lazy,FIFO,hw',citycar,1
lazyfifo,ipc2014,ff1,lazy,FIFO,hw',parking,2
lazyfifo,ipc2014,ff1,lazy,FIFO,hw',childsnack,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hw',floortile,2
lazyfifo,ipc2014,ff1,lazy,FIFO,hw',tetris,3
lazyfifo,ipc2014,ff1,lazy,FIFO,hw',cavediving,7
lazyfifo,ipc2014,ff1,lazy,FIFO,hw',transport,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hw',thoughtful,10
lazyfifo,ipc2014,ff1,lazy,FIFO,hw',maintenance,4
lazyfifo,ipc2014,ff1,lazy,FIFO,hw',openstacks,18
lazyfifo,ipc2014,ff1,lazy,FIFO,hw',hiking,20
lazyfifo,ipc2014,ff1,lazy,FIFO,hw',visitall,0
lazyfifo,ipc2014,ff1,lazy,FIFO,hw',ged,7
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',barman,0
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',citycar,4
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',parking,5
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',childsnack,0
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',floortile,2
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',tetris,11
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',cavediving,8
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',transport,5
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',thoughtful,5
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',maintenance,1
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',openstacks,8
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',hiking,19
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',visitall,0
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',ged,7
lazyfifo,ipc2011,ff1,lazy,FIFO,hw',nomystery,8
lazyfifo,ipc2011,ff1,lazy,FIFO,hw',tidybot,14
lazyfifo,ipc2011,ff1,lazy,FIFO,hw',pegsol,20
lazyfifo,ipc2011,ff1,lazy,FIFO,hw',visitall,8
lazyfifo,ipc2011,ff1,lazy,FIFO,hw',transport,0
lazyfifo,ipc2011,ff1,lazy,FIFO,hw',elevators,16
lazyfifo,ipc2011,ff1,lazy,FIFO,hw',woodworking,12
lazyfifo,ipc2011,ff1,lazy,FIFO,hw',barman,18
lazyfifo,ipc2011,ff1,lazy,FIFO,hw',parcprinter,18
lazyfifo,ipc2011,ff1,lazy,FIFO,hw',parking,9
lazyfifo,ipc2011,ff1,lazy,FIFO,hw',floortile,6
lazyfifo,ipc2011,ff1,lazy,FIFO,hw',scanalyzer,19
lazyfifo,ipc2011,ff1,lazy,FIFO,hw',sokoban,19
lazyfifo,ipc2011,ff1,lazy,FIFO,hw',openstacks,20
lazyfifo,ipc2011,cg1,lazy,FIFO,hw',nomystery,7
lazyfifo,ipc2011,cg1,lazy,FIFO,hw',tidybot,15
lazyfifo,ipc2011,cg1,lazy,FIFO,hw',pegsol,20
lazyfifo,ipc2011,cg1,lazy,FIFO,hw',visitall,5
lazyfifo,ipc2011,cg1,lazy,FIFO,hw',transport,10
lazyfifo,ipc2011,cg1,lazy,FIFO,hw',elevators,9
lazyfifo,ipc2011,cg1,lazy,FIFO,hw',woodworking,3
lazyfifo,ipc2011,cg1,lazy,FIFO,hw',barman,0
lazyfifo,ipc2011,cg1,lazy,FIFO,hw',parcprinter,18
lazyfifo,ipc2011,cg1,lazy,FIFO,hw',parking,18
lazyfifo,ipc2011,cg1,lazy,FIFO,hw',floortile,2
lazyfifo,ipc2011,cg1,lazy,FIFO,hw',scanalyzer,20
lazyfifo,ipc2011,cg1,lazy,FIFO,hw',sokoban,16
lazyfifo,ipc2011,cg1,lazy,FIFO,hw',openstacks,16
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',barman,0
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',citycar,2
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',parking,4
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',childsnack,0
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',floortile,2
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',tetris,11
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',cavediving,7
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',transport,5
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',thoughtful,5
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',maintenance,0
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',openstacks,8
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',hiking,19
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',visitall,0
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',ged,8
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',barman,0
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',citycar,2
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',parking,5
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',childsnack,0
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',floortile,2
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',tetris,12
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',cavediving,7
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',transport,4
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',thoughtful,5
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',maintenance,1
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',openstacks,10
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',hiking,20
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',visitall,0
lazyfifo,ipc2014,cg1,lazy,FIFO,hw',ged,6
lazyfifo,ipc2011,cg1,lazy,FIFO,hw',nomystery,7
lazyfifo,ipc2011,cg1,lazy,FIFO,hw',tidybot,18
lazyfifo,ipc2011,cg1,lazy,FIFO,hw',pegsol,20
lazyfifo,ipc2011,cg1,lazy,FIFO,hw',visitall,5
lazyfifo,ipc2011,cg1,lazy,FIFO,hw',transport,10
lazyfifo,ipc2011,cg1,lazy,FIFO,hw',elevators,8
lazyfifo,ipc2011,cg1,lazy,FIFO,hw',woodworking,2
lazyfifo,ipc2011,cg1,lazy,FIFO,hw',barman,0
lazyfifo,ipc2011,cg1,lazy,FIFO,hw',parcprinter,16
lazyfifo,ipc2011,cg1,lazy,FIFO,hw',parking,16
lazyfifo,ipc2011,cg1,lazy,FIFO,hw',floortile,2
lazyfifo,ipc2011,cg1,lazy,FIFO,hw',scanalyzer,20
lazyfifo,ipc2011,cg1,lazy,FIFO,hw',sokoban,16
lazyfifo,ipc2011,cg1,lazy,FIFO,hw',openstacks,16
lazyfifo,ipc2014,ff1,lazy,FIFO,hw',barman,9
