5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,28,citycar,sat14,2
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,28,parking,sat14,3
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,28,childsnack,sat14,0
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,28,floortile,sat14,1
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,28,tetris,sat14,14
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,28,cavediving,sat14,7
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,28,transport,sat14,5
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,28,thoughtful,sat14,5
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,28,maintenance,sat14,14
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,28,openstacks,sat14,0
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,28,hiking,sat14,20
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,28,visitall,sat14,0
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,28,ged,sat14,0
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,09,nomystery,sat11,9
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,09,tidybot,sat11,14
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,09,pegsol,sat11,20
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,09,visitall,sat11,9
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,09,transport,sat11,10
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,09,elevators,sat11,9
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,09,woodworking,sat11,8
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,09,barman,sat11,0
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,09,parcprinter,sat11,18
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,09,parking,sat11,15
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,09,floortile,sat11,2
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,09,scanalyzer,sat11,20
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,09,sokoban,sat11,17
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,09,openstacks,sat11,10
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,23,barman,sat14,0
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,23,citycar,sat14,3
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,23,parking,sat14,0
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,23,childsnack,sat14,0
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,23,floortile,sat14,2
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,23,tetris,sat14,4
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,23,cavediving,sat14,7
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,23,transport,sat14,0
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,23,thoughtful,sat14,11
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,23,maintenance,sat14,11
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,23,openstacks,sat14,0
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,23,hiking,sat14,18
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,23,visitall,sat14,0
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,23,ged,sat14,11
5minresults,gbfsfifo,hg,ipc2011,sat,master,ff1,eager,FIFO,hg,b5e515,2016,08,01,23,43,11,nomystery,sat11,9
5minresults,gbfsfifo,hg,ipc2011,sat,master,ff1,eager,FIFO,hg,b5e515,2016,08,01,23,43,11,tidybot,sat11,15
5minresults,gbfsfifo,hg,ipc2011,sat,master,ff1,eager,FIFO,hg,b5e515,2016,08,01,23,43,11,pegsol,sat11,20
